Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Total_Test_Results,Case_Fatality_Ratio
Washington,US,2020-11-28,47.4009,-121.4905,160634,2703,,157931.0,53.0,2109.4715316420074,,,,84000053.0,USA,38009.29310497206,,2894367.0,1.6827072724329843
Missouri,US,2020-11-28,38.4561,-92.2884,299095,3844,,295251.0,29.0,4873.295458618823,,,,84000029.0,USA,49567.147671630526,,3042148.0,1.2852103846603922
West Virginia,US,2020-11-28,38.4912,-80.9545,45845,718,29396.0,15731.0,54.0,2558.104887601296,,,,84000054.0,USA,62216.71548148673,,1115015.0,1.5661467989966191
Mississippi,US,2020-11-28,32.7416,-89.6787,149940,3779,121637.0,24524.0,28.0,5038.054210323475,,,,84000028.0,USA,36866.8369762401,,1097212.0,2.520341469921302
Minnesota,US,2020-11-28,45.6945,-93.9002,304023,3580,257485.0,42958.0,27.0,5390.8304655339225,,,,84000027.0,USA,71409.88986515433,,4027255.0,1.1775424885617207
American Samoa,US,2020-11-28,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3572.904872306393,,1988.0,
Arizona,US,2020-11-28,33.7298,-111.4312,322774,6624,51333.0,264817.0,4.0,4434.4903092124605,,,,84000004.0,USA,30470.80962208037,,2217884.0,2.0522099053827136
Arkansas,US,2020-11-28,34.9697,-92.3731,155026,2449,134312.0,18265.0,5.0,5137.04667367397,,,,84000005.0,USA,54874.140268884265,,1655994.0,1.5797350121915033
California,US,2020-11-28,36.1162,-119.6816,1200624,19116,,1181508.0,6.0,3038.6141523852,,,,84000006.0,USA,59660.48025189572,,23573182.0,1.5921720705233278
Colorado,US,2020-11-28,39.0598,-105.3111,225283,2983,12153.0,210147.0,8.0,3912.0216658655654,,,,84000008.0,USA,54581.890887166905,,3143227.0,1.324112338702876
Connecticut,US,2020-11-28,41.5978,-72.7554,112581,4961,9800.0,97820.0,9.0,3157.6981039675065,,,,84000009.0,USA,88481.43221008574,,3154617.0,4.406605022161823
Delaware,US,2020-11-28,39.3185,-75.5071,34670,763,17082.0,16825.0,10.0,3560.4109414601485,,,,84000010.0,USA,73959.3987865643,,720190.0,2.200749927891549
Diamond Princess,US,2020-11-28,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-11-28,38.8974,-77.0268,21308,678,15603.0,4757.0,11.0,2980.946483806566,,,,84000011.0,USA,97107.89529988707,,685338.0,3.222739804163893
Florida,US,2020-11-28,27.7663,-81.6868,985297,18442,,966855.0,12.0,4587.527075129005,,,,84000012.0,USA,57134.78100602497,,12271258.0,1.8717198976552247
Georgia,US,2020-11-28,33.0406,-83.6431,467564,9424,,458140.0,13.0,4403.742791447605,,,,84000013.0,USA,40396.092347455684,,4289024.0,2.015552951039857
Grand Princess,US,2020-11-28,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-11-28,13.4443,144.7937,6768,112,5521.0,1135.0,66.0,4121.074840618892,,,,316.0,GUM,50670.10089570052,,83215.0,1.6548463356973997
Hawaii,US,2020-11-28,21.0943,-157.4983,18082,240,11958.0,5884.0,15.0,1277.0928445509198,,,,84000015.0,USA,46594.60742213985,,659720.0,1.327286804557018
Idaho,US,2020-11-28,44.2405,-114.4788,99660,913,39900.0,58847.0,16.0,5576.74175253838,,,,84000016.0,USA,26238.273370022915,,468895.0,0.9161147902869756
Illinois,US,2020-11-28,40.3495,-88.9861,712936,12838,,700098.0,17.0,5626.152705282058,,,,84000017.0,USA,81821.53141209933,,10368278.0,1.8007226455109575
Indiana,US,2020-11-28,39.8494,-86.2583,329008,5663,189640.0,133705.0,18.0,4887.066211007099,,,,84000018.0,USA,62140.00168443718,,4183401.0,1.7212347420123524
Iowa,US,2020-11-28,42.0115,-93.2105,227179,2375,130008.0,94796.0,19.0,7200.442462449328,,,,84000019.0,USA,33713.3882924943,,1063681.0,1.045431135800404
Kansas,US,2020-11-28,38.5266,-96.7265,155500,1529,3352.0,150619.0,20.0,5337.564025024422,,,,84000020.0,USA,27886.592382420844,,812424.0,0.9832797427652732
Kentucky,US,2020-11-28,37.6681,-84.6701,174182,1885,27998.0,144299.0,21.0,3898.718639434891,,,,84000021.0,USA,57043.74514428429,,2548528.0,1.082201375572677
Louisiana,US,2020-11-28,31.1695,-91.8678,230602,6391,192488.0,31723.0,22.0,4960.469317418669,,,,84000022.0,USA,72679.98969195019,,3378743.0,2.7714417047553788
Maine,US,2020-11-28,44.6939,-69.3819,11288,191,8822.0,2275.0,23.0,839.7484920533368,,,,84000023.0,USA,62590.64790375327,,841351.0,1.6920623671155208
Maryland,US,2020-11-28,39.0639,-76.8021,194448,4602,8599.0,181247.0,24.0,3216.3131359913195,,,,84000024.0,USA,72169.71457305051,,4363150.0,2.366699580350531
Massachusetts,US,2020-11-28,42.2302,-71.5301,222469,10676,155473.0,56320.0,25.0,3227.695366980617,,,,84000025.0,USA,120750.1106637168,,8322705.0,4.798870853916727
Michigan,US,2020-11-28,43.3266,-84.5361,378152,9467,165269.0,203416.0,26.0,3786.496592471485,,,,84000026.0,USA,65830.93159339321,,6574441.0,2.5034906598404882
Alabama,US,2020-11-28,32.3182,-86.9023,244993,3572,161946.0,79475.0,1.0,4996.609346781735,,,,84000001.0,USA,32099.584249829448,,1573902.0,1.4580008408403506
Wisconsin,US,2020-11-28,44.2685,-89.6165,404999,3464,306770.0,94765.0,55.0,6955.836682734402,,,,84000055.0,USA,75107.57528552492,,4373089.0,0.8553107538537132
Alaska,US,2020-11-29,61.3707,-152.4044,32065,121,7165.0,24779.0,2.0,4383.189004094074,,,,84000002.0,USA,137541.77801775697,,1006180.0,0.37735849056603776
Wyoming,US,2020-11-29,42.756,-107.3025,32489,215,23022.0,9252.0,56.0,5613.5628128461085,,,,84000056.0,USA,67968.87823774663,,393376.0,0.6617624426729046
Michigan,US,2020-11-29,43.3266,-84.5361,378152,9467,165269.0,203416.0,26.0,3786.496592471485,,,,84000026.0,USA,65830.93159339321,,6574441.0,2.5034906598404882
Massachusetts,US,2020-11-29,42.2302,-71.5301,224964,10722,155473.0,58769.0,25.0,3263.894118000384,,,,84000025.0,USA,121456.45783541915,,8371390.0,4.766095908678722
Maryland,US,2020-11-29,39.0639,-76.8021,196447,4625,8607.0,183215.0,24.0,3249.3780683066248,,,,84000024.0,USA,72818.92194095619,,4402399.0,2.3543245760943154
Maine,US,2020-11-29,44.6939,-69.3819,11508,191,8952.0,2365.0,23.0,856.1149580572113,,,,84000023.0,USA,62607.014369757155,,841571.0,1.6597149808828642
Louisiana,US,2020-11-29,31.1695,-91.8678,232245,6407,192488.0,33350.0,22.0,4995.81181700028,,,,84000022.0,USA,73195.45671414994,,3402706.0,2.7587246227044715
Kentucky,US,2020-11-29,37.6681,-84.6701,176925,1896,27998.0,147031.0,21.0,3960.115254630319,,,,84000021.0,USA,57043.74514428429,,2548528.0,1.0716405256464605
Kansas,US,2020-11-29,38.5266,-96.7265,155500,1529,3352.0,150619.0,20.0,5337.564025024422,,,,84000020.0,USA,27886.592382420844,,812424.0,0.9832797427652732
Iowa,US,2020-11-29,42.0115,-93.2105,228690,2399,131098.0,95193.0,19.0,7248.333634436003,,,,84000019.0,USA,33849.80364936436,,1067985.0,1.0490183217455944
Indiana,US,2020-11-29,39.8494,-86.2583,333312,5685,191290.0,136337.0,18.0,4950.997583411949,,,,84000018.0,USA,62713.76495624992,,4222028.0,1.705609158986175
Illinois,US,2020-11-29,40.3495,-88.9861,720114,12882,,707232.0,17.0,5682.798076140753,,,,84000017.0,USA,82316.64572913396,,10431018.0,1.788883426790758
Idaho,US,2020-11-29,44.2405,-114.4788,100484,920,40120.0,59444.0,16.0,5622.850875597698,,,,84000016.0,USA,26364.12217798457,,471144.0,0.9155686477449146
Hawaii,US,2020-11-29,21.0943,-157.4983,18138,244,11958.0,5936.0,15.0,1281.0480043393752,,,,84000015.0,USA,46984.261289156086,,665237.0,1.3452420333002535
Guam,US,2020-11-29,13.4443,144.7937,6768,112,5521.0,1135.0,66.0,4121.074840618892,,,,316.0,GUM,50692.021506554884,,83251.0,1.6548463356973997
Grand Princess,US,2020-11-29,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Georgia,US,2020-11-29,33.0406,-83.6431,469516,9442,,460074.0,13.0,4422.127666948939,,,,84000013.0,USA,40527.03749299618,,4302927.0,2.011007079630939
Florida,US,2020-11-29,27.7663,-81.6868,992660,18500,,974160.0,12.0,4621.809085379898,,,,84000012.0,USA,57530.958685265585,,12356348.0,1.863679406846252
District of Columbia,US,2020-11-29,38.8974,-77.0268,21448,680,15671.0,5097.0,11.0,3039.0407921229785,,,,84000011.0,USA,97816.92924821713,,690342.0,3.1704587840358074
Diamond Princess,US,2020-11-29,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
Delaware,US,2020-11-29,39.3185,-75.5071,35251,770,17279.0,17202.0,10.0,3620.0763223943377,,,,84000010.0,USA,74911.78560719025,,729464.0,2.1843351961646484
Connecticut,US,2020-11-29,41.5978,-72.7554,112581,4961,9800.0,97820.0,9.0,3157.6981039675065,,,,84000009.0,USA,88481.43221008574,,3154617.0,4.406605022161823
Colorado,US,2020-11-29,39.0598,-105.3111,228772,3003,12345.0,213424.0,8.0,3972.607877839859,,,,84000008.0,USA,55135.81452596542,,3175126.0,1.312660640288147
California,US,2020-11-29,36.1162,-119.6816,1215455,19151,,1196304.0,6.0,3076.149372815597,,,,84000006.0,USA,60253.509401381954,,23807501.0,1.5756239432969543
Arkansas,US,2020-11-29,34.9697,-92.3731,156247,2470,136872.0,16905.0,5.0,5177.506557748615,,,,84000005.0,USA,55531.37314418034,,1675828.0,1.5808303519427571
Arizona,US,2020-11-29,33.7298,-111.4312,325995,6634,51911.0,267450.0,4.0,4478.742613567748,,,,84000004.0,USA,30724.164711995265,,2236325.0,2.0350005368180493
American Samoa,US,2020-11-29,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3572.904872306393,,1988.0,
Minnesota,US,2020-11-29,45.6945,-93.9002,312969,3637,265223.0,44109.0,27.0,5549.457836965249,,,,84000027.0,USA,72996.62460245633,,4116741.0,1.1620959264336084
Alabama,US,2020-11-29,32.3182,-86.9023,247229,3577,161946.0,81706.0,1.0,5042.212357885742,,,,84000001.0,USA,32218.09905194277,,1579713.0,1.44683673840852
Missouri,US,2020-11-29,38.4561,-92.2884,302409,3850,,298559.0,29.0,4927.292018741401,,,,84000029.0,USA,49833.72513697921,,3058509.0,1.2731102579618994
Nebraska,US,2020-11-29,41.1254,-98.2681,126466,989,62686.0,62791.0,31.0,6537.710762155657,,,,84000031.0,USA,69697.0856199933,,1348226.0,0.7820283712618411
Wisconsin,US,2020-11-29,44.2685,-89.6165,409054,3487,311438.0,94129.0,55.0,7025.481096050207,,,,84000055.0,USA,75537.99665225919,,4398150.0,0.852454688134085
West Virginia,US,2020-11-29,38.4912,-80.9545,46997,729,29898.0,16370.0,54.0,2622.385328882061,,,,84000054.0,USA,63009.67498759867,,1129226.0,1.5511628401812882
Washington,US,2020-11-29,47.4009,-121.4905,162700,2703,,159997.0,53.0,2136.6025760309435,,,,84000053.0,USA,38009.29310497206,,2894367.0,1.661339889366933
Virginia,US,2020-11-29,37.7693,-78.17,235942,4058,24062.0,207822.0,51.0,2764.2373006257726,,,,84000051.0,USA,38771.43264516194,,3309343.0,1.7199142162056775
Virgin Islands,US,2020-11-29,18.3358,-64.8963,1544,23,1466.0,55.0,78.0,1439.3854644441958,,,,850.0,VIR,26407.68915240333,,28327.0,1.4896373056994818
Vermont,US,2020-11-29,44.0459,-72.7107,4100,67,2494.0,1539.0,50.0,657.0628648902465,,,,84000050.0,USA,88301.3963387175,,550991.0,1.6341463414634143
Utah,US,2020-11-29,40.15,-111.8624,193809,868,132081.0,60860.0,49.0,6045.275702301778,,,,84000049.0,USA,56676.72502259856,,1817032.0,0.4478636183046195
Texas,US,2020-11-29,31.0545,-97.5635,1225118,21843,954465.0,248810.0,48.0,4225.144943862889,,,,84000048.0,USA,36914.474162726765,,10703677.0,1.7829302973264616
Tennessee,US,2020-11-29,35.7478,-86.6923,366518,4554,325993.0,35971.0,47.0,5366.9448164595005,,,,84000047.0,USA,65739.2973147265,,4489451.0,1.242503778804861
South Dakota,US,2020-11-29,44.2998,-99.4388,79900,943,62027.0,16930.0,46.0,9031.728609554642,,,,84000046.0,USA,37047.49513654414,,327744.0,1.1802252816020025
South Carolina,US,2020-11-29,33.8569,-80.945,216129,4353,113704.0,98072.0,45.0,4197.727820966556,,,,84000045.0,USA,46353.06991221498,,2386587.0,2.0140749274738696
Rhode Island,US,2020-11-29,41.6809,-71.5118,53954,1346,3619.0,48989.0,44.0,5093.070256503685,,,,84000044.0,USA,143390.30793091306,,1519021.0,2.4947177225043555
Puerto Rico,US,2020-11-29,18.2208,-66.5901,51702,1094,42993.0,7615.0,72.0,1618.8777008692755,,,,630.0,PRI,11199.382282710869,,357674.0,2.11597230281227
Pennsylvania,US,2020-11-29,40.5908,-77.2098,360944,10297,214516.0,136131.0,42.0,2819.436885940145,,,,84000042.0,USA,24809.215193045395,,3176073.0,2.8527971098009663
Oregon,US,2020-11-29,44.571999999999996,-122.0709,74119,905,5870.0,67344.0,41.0,1757.316779116384,,,,84000041.0,USA,24724.30120702168,,1042806.0,1.2210094577638662
Oklahoma,US,2020-11-29,35.5653,-96.9289,195545,1736,161955.0,31854.0,40.0,4941.7850168727555,,,,84000040.0,USA,52287.79791411158,,2069013.0,0.887775192410954
Ohio,US,2020-11-29,40.3888,-82.7649,414432,6399,266341.0,141692.0,39.0,3545.456878630519,,,,84000039.0,USA,52044.083804570066,,6083485.0,1.5440410006949268
Northern Mariana Islands,US,2020-11-29,15.0979,145.6739,105,2,29.0,74.0,69.0,190.4105614391412,,,,580.0,MNP,30558.174960104454,,16851.0,1.9047619047619049
North Dakota,US,2020-11-29,47.5289,-99.78399999999999,78658,926,70901.0,6831.0,38.0,10321.732352485755,,,,84000038.0,USA,141851.97529859777,,1081000.0,1.1772483409189147
North Carolina,US,2020-11-29,35.6301,-79.8064,361778,5240,293555.0,62983.0,37.0,3449.4193601042853,,,,84000037.0,USA,50404.706903567894,,5286488.0,1.4484020587210942
New York,US,2020-11-29,42.1657,-74.9481,641161,34561,85287.0,521313.0,36.0,3295.8541626389124,,,,84000036.0,USA,99069.38888977704,,19272524.0,5.390377767830545
New Mexico,US,2020-11-29,34.8405,-106.2485,95417,1540,32050.0,61827.0,35.0,4550.537979014979,,,,84000035.0,USA,73786.22672616603,,1547171.0,1.6139681608099186
New Jersey,US,2020-11-29,40.2989,-74.521,334114,16978,43504.0,273632.0,34.0,3761.6173488745453,,,,84000034.0,USA,66958.97070429703,,5947423.0,5.081499129039789
New Hampshire,US,2020-11-29,43.4525,-71.5639,20516,526,14999.0,4991.0,33.0,1508.8500423987155,,,,84000033.0,USA,59620.24283101336,,810663.0,2.5638526028465587
Nevada,US,2020-11-29,38.3135,-117.0554,150527,2136,,148391.0,32.0,4886.992736731516,,,,84000032.0,USA,52831.9344864351,,1627306.0,1.4190145289549383
Montana,US,2020-11-29,46.9219,-110.4544,61801,671,44100.0,17030.0,30.0,5782.398215532131,,,,84000030.0,USA,60837.985063315304,,650223.0,1.0857429491432178
Mississippi,US,2020-11-29,32.7416,-89.6787,151785,3806,121637.0,26342.0,28.0,5100.047074256026,,,,84000028.0,USA,36928.82984017265,,1099057.0,2.5074941529136607
Wyoming,US,2020-11-30,42.756,-107.3025,33305,215,24478.0,8612.0,56.0,5754.554140842734,,,,84000056.0,USA,72497.70629916771,,419587.0,0.6455487164089476
Michigan,US,2020-11-30,43.3266,-84.5361,388942,9564,165269.0,214109.0,26.0,3894.53859207156,,,,84000026.0,USA,66861.23572210957,,6677336.0,2.458978459513244
Montana,US,2020-11-30,46.9219,-110.4544,62198,681,45486.0,16031.0,30.0,5819.543441201073,,,,84000030.0,USA,61380.47377472216,,656021.0,1.094890510948905
Nebraska,US,2020-11-30,41.1254,-98.2681,128407,1018,63562.0,63827.0,31.0,6638.051538248394,,,,84000031.0,USA,70004.41478736648,,1354171.0,0.7927916702360464
Nevada,US,2020-11-30,38.3135,-117.0554,152171,2144,,150027.0,32.0,4940.366656753748,,,,84000032.0,USA,53182.33881660539,,1638099.0,1.4089412568754889
New Hampshire,US,2020-11-30,43.4525,-71.5639,21030,526,14999.0,5505.0,33.0,1546.6521930027775,,,,84000033.0,USA,59620.24283101336,,810663.0,2.5011887779362816
New Jersey,US,2020-11-30,40.2989,-74.521,337304,16993,43771.0,276540.0,34.0,3797.5319149894335,,,,84000034.0,USA,68524.72194357472,,6086496.0,5.037888670161042
New Mexico,US,2020-11-30,34.8405,-106.2485,97095,1568,32569.0,62958.0,35.0,4630.563579576588,,,,84000035.0,USA,74316.55132583535,,1558291.0,1.614913229311499
New York,US,2020-11-30,42.1657,-74.9481,647980,34605,85556.0,527819.0,36.0,3330.9068709836724,,,,84000036.0,USA,99835.18184665524,,19421498.0,5.340442606253278
North Carolina,US,2020-11-30,35.6301,-79.8064,364512,5261,315979.0,43272.0,37.0,3475.4870384333312,,,,84000037.0,USA,50688.80073805664,,5316284.0,1.4432995347203932
North Dakota,US,2020-11-30,47.5289,-99.78399999999999,79252,933,71848.0,6471.0,38.0,10399.678766294606,,,,84000038.0,USA,142782.21457046806,,1088089.0,1.1772573562812294
Northern Mariana Islands,US,2020-11-30,15.0979,145.6739,106,2,29.0,75.0,69.0,192.22399535760917,,,,580.0,MNP,30561.80182794139,,16853.0,1.8867924528301887
Ohio,US,2020-11-30,40.3888,-82.7649,421063,6429,271326.0,143308.0,39.0,3602.184941526722,,,,84000039.0,USA,52430.01599780993,,6128597.0,1.5268499013211798
Oklahoma,US,2020-11-30,35.5653,-96.9289,197745,1743,163727.0,32275.0,40.0,4997.383099345434,,,,84000040.0,USA,52343.39599658426,,2071213.0,0.8814382158840931
Oregon,US,2020-11-30,44.571999999999996,-122.0709,75431,912,5870.0,68649.0,41.0,1788.4235076772213,,,,84000041.0,USA,24755.384226185757,,1044117.0,1.2090519812809055
Pennsylvania,US,2020-11-30,40.5908,-77.2098,366835,10335,216878.0,139622.0,42.0,2865.4531729405485,,,,84000042.0,USA,24914.19887956473,,3189513.0,2.8173429471015576
Puerto Rico,US,2020-11-30,18.2208,-66.5901,52545,1106,43123.0,8316.0,72.0,1645.2734670259579,,,,630.0,PRI,11225.778048867549,,358517.0,2.104862498810544
Rhode Island,US,2020-11-30,41.6809,-71.5118,56723,1373,3737.0,51613.0,44.0,5354.454241755171,,,,84000044.0,USA,146329.72140752774,,1550160.0,2.4205348800310285
South Carolina,US,2020-11-30,33.8569,-80.945,217487,4381,114457.0,98649.0,45.0,4224.10333920276,,,,84000045.0,USA,46603.151777317595,,2399463.0,2.014373272885276
South Dakota,US,2020-11-30,44.2998,-99.4388,80464,946,62334.0,17184.0,46.0,9095.481987975028,,,,84000046.0,USA,37172.741135284894,,328852.0,1.175681049910519
Tennessee,US,2020-11-30,35.7478,-86.6923,374493,4602,328710.0,41181.0,47.0,5483.723214549812,,,,84000047.0,USA,66559.08899085014,,4545436.0,1.2288614206407062
Texas,US,2020-11-30,31.0545,-97.5635,1238752,21896,962639.0,254217.0,48.0,4272.1654154947055,,,,84000048.0,USA,37114.78537244653,,10761759.0,1.7675854408307716
Utah,US,2020-11-30,40.15,-111.8624,195706,871,134296.0,60539.0,49.0,6104.4467831456295,,,,84000049.0,USA,56895.50518129059,,1824046.0,0.4450553381092046
Vermont,US,2020-11-30,44.0459,-72.7107,4172,69,2523.0,1580.0,50.0,668.6015298346606,,,,84000050.0,USA,88615.98521768814,,552954.0,1.653883029721956
Virgin Islands,US,2020-11-30,18.3358,-64.8963,1544,23,1466.0,55.0,78.0,1439.3854644441958,,,,850.0,VIR,26407.68915240333,,28327.0,1.4896373056994818
Virginia,US,2020-11-30,37.7693,-78.17,237835,4062,24199.0,209574.0,51.0,2786.415213884475,,,,84000051.0,USA,38970.41292978201,,3326327.0,1.7079067420690814
Washington,US,2020-11-30,47.4009,-121.4905,165019,2774,,162245.0,53.0,2167.0560571238493,,,,84000053.0,USA,38009.29310497206,,2894367.0,1.6810185493791625
Missouri,US,2020-11-30,38.4561,-92.2884,306206,3861,,302345.0,29.0,4989.15832495306,,,,84000029.0,USA,50124.85686186461,,3076377.0,1.260915854032906
Mississippi,US,2020-11-30,32.7416,-89.6787,153270,3807,128746.0,20717.0,28.0,5149.943769616373,,,,84000028.0,USA,38158.8757820929,,1135665.0,2.4838520258367587
Minnesota,US,2020-11-30,45.6945,-93.9002,318763,3652,272608.0,42503.0,27.0,5652.195036839284,,,,84000027.0,USA,73703.78067221407,,4156622.0,1.1456787644739197
Wisconsin,US,2020-11-30,44.2685,-89.6165,411730,3494,315086.0,93150.0,55.0,7071.4412563543,,,,84000055.0,USA,76016.83419683245,,4426030.0,0.8486143832122993
Alabama,US,2020-11-30,32.3182,-86.9023,249524,3578,161946.0,84000.0,1.0,5089.0186684777345,,,,84000001.0,USA,32312.609049016093,,1584347.0,1.4339302031067152
Alaska,US,2020-11-30,61.3707,-152.4044,32576,121,7165.0,25290.0,2.0,4453.0411662987235,,,,84000002.0,USA,138254.7895208087,,1011396.0,0.37143909626719057
American Samoa,US,2020-11-30,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3572.904872306393,,1988.0,
Arizona,US,2020-11-30,33.7298,-111.4312,326817,6639,52438.0,267740.0,4.0,4490.035812630164,,,,84000004.0,USA,30962.723238175084,,2253689.0,2.0314120746472795
Arkansas,US,2020-11-30,34.9697,-92.3731,157359,2502,138696.0,16161.0,5.0,5214.354543900135,,,,84000005.0,USA,55784.172862120926,,1683457.0,1.58999485253465
California,US,2020-11-30,36.1162,-119.6816,1230264,19173,,1211091.0,6.0,3113.628914272933,,,,84000006.0,USA,60804.402222573,,24025171.0,1.5584459920797489
Colorado,US,2020-11-30,39.0598,-105.3111,232905,3037,12538.0,217330.0,8.0,4044.3770994190386,,,,84000008.0,USA,55895.095729340595,,3218851.0,1.3039651359996565
Connecticut,US,2020-11-30,41.5978,-72.7554,117295,5020,9800.0,102475.0,9.0,3289.9174736844466,,,,84000009.0,USA,91478.02126448727,,3261454.0,4.27980732341532
Delaware,US,2020-11-30,39.3185,-75.5071,35654,772,17463.0,17419.0,10.0,3661.4621201851783,,,,84000010.0,USA,76038.34193911463,,740434.0,2.1652549503562013
Diamond Princess,US,2020-11-30,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-11-30,38.8974,-77.0268,21552,680,15746.0,5126.0,11.0,3053.7769093544593,,,,84000011.0,USA,98513.2107874046,,695256.0,3.1551596139569416
Florida,US,2020-11-30,27.7663,-81.6868,999319,18597,,980722.0,12.0,4652.813282889161,,,,84000012.0,USA,57863.475095164824,,12427765.0,1.8609673187440647
West Virginia,US,2020-11-30,38.4912,-80.9545,47842,735,30320.0,16787.0,54.0,2669.5354789534563,,,,84000054.0,USA,63496.52121170864,,1137951.0,1.536307010576481
Georgia,US,2020-11-30,33.0406,-83.6431,471563,9452,,462111.0,13.0,4441.407298173956,,,,84000013.0,USA,40635.547816075516,,4314448.0,2.0043981398031647
